Water Control Zone,Station,Dates,Sample No,Depth,5-day Biochemical Oxygen Demand mg_L,Ammonia Nitrogen mg_L,Chlorophyll-a ug_L,Dissolved Oxygen per_saturation,Dissolved Oxygen mg_L,E. coli cfu_100mL,Faecal Coliforms cfu_100mL,Nitrate Nitrogen mg_L,Nitrite Nitrogen mg_L,Orthophosphate Phosphorus mg_L,pH,Phaeo-pigments ug_L,Salinity psu,Secchi Disc Depth M,Silica mg_L,Suspended Solids mg_L,Temperature C,Total Inorganic Nitrogen mg_L,Total Kjeldahl Nitrogen mg_L,Total Nitrogen mg_L,Total Phosphorus mg_L,Turbidity NTU,Unionised Ammonia mg_L,Volatile Suspended Solids mg_L
Port Shelter,PM6,17/8/2015,1,Surface Water,0.70,0.02,3.60,76.00,5.10,2.00,21.00,0.01,0.00,0.00,7.90,0.20,33.00,3.10,0.82,2.20,26.20,0.04,0.43,0.44,0.06,2.60,0.00,0.90
Port Shelter,PM6,11/9/2015,1,Surface Water,1.70,0.02,2.50,88.00,5.60,2.00,4.00,0.00,0.00,0.00,8.20,1.70,32.60,3.00,0.21,3.60,29.30,0.02,0.42,0.42,0.04,2.50,0.00,0.70
Port Shelter,PM6,19/10/2015,1,Surface Water,0.70,0.01,2.50,101.00,6.70,1.00,9.00,0.00,0.00,0.01,8.00,0.20,32.70,3.00,0.47,1.50,27.10,0.02,0.36,0.36,0.06,3.10,0.00,0.90
Port Shelter,PM6,20/11/2015,1,Surface Water,0.80,0.03,4.70,95.00,6.40,1.00,7.00,0.00,0.00,0.01,7.80,1.50,32.90,4.00,0.52,1.00,26.30,0.04,0.34,0.35,0.07,2.90,0.00,0.70
Port Shelter,PM6,9/12/2015,1,Surface Water,0.10,0.08,2.00,79.00,5.80,28.00,51.00,0.04,0.01,0.01,7.80,0.60,32.80,3.00,0.99,3.70,21.30,0.12,0.22,0.27,0.02,3.80,0.00,0.90
Port Shelter,PM6,22/1/2016,1,Surface Water,0.50,0.06,1.30,81.00,6.40,7.00,13.00,0.12,0.01,0.01,7.60,1.00,30.70,4.00,0.97,1.70,18.00,0.19,0.23,0.36,0.02,3.00,0.00,0.50
Port Shelter,PM6,15/2/2016,1,Surface Water,9.00,0.11,65.00,106.00,8.70,17.00,73.00,0.00,0.00,0.02,7.70,13.00,31.00,2.50,0.70,10.00,15.70,0.12,0.99,1.00,0.09,3.70,0.00,7.10
Port Shelter,PM6,14/3/2016,1,Surface Water,1.20,0.06,3.70,81.00,6.60,8.00,26.00,0.03,0.00,0.01,8.20,1.70,31.30,4.50,1.10,1.20,16.20,0.09,0.39,0.42,0.02,0.80,0.00,0.70
Port Shelter,PM6,1/4/2016,1,Surface Water,1.90,0.02,6.90,138.00,10.70,1.00,1.00,0.00,0.00,0.00,7.90,2.60,31.70,3.20,0.72,0.50,18.40,0.03,0.33,0.33,0.02,2.50,0.00,0.50
Port Shelter,PM6,25/5/2016,1,Surface Water,1.30,0.05,1.40,92.00,6.10,1.00,5.00,0.02,0.00,0.00,7.50,0.20,29.50,3.50,0.74,1.40,28.00,0.08,0.67,0.69,0.05,0.70,0.00,0.80
Port Shelter,PM6,10/6/2016,1,Surface Water,1.30,0.02,6.10,98.00,6.40,1.00,2.00,0.02,0.00,0.00,8.20,0.90,29.30,3.00,0.63,1.20,29.30,0.04,0.41,0.43,0.06,1.10,0.00,0.80
Port Shelter,PM6,25/7/2016,1,Surface Water,1.30,0.01,2.80,93.00,5.90,1.00,37.00,0.00,0.00,0.00,8.10,0.40,32.80,4.00,0.57,6.50,29.80,0.01,1.30,1.31,0.02,1.50,0.00,2.20
Port Shelter,PM6,8/8/2016,1,Surface Water,0.30,0.01,2.80,98.00,6.30,1.00,6.00,0.00,0.00,0.00,8.00,0.20,32.30,4.00,0.45,1.30,29.40,0.01,0.96,0.96,0.03,2.50,0.00,1.00
Port Shelter,PM6,12/9/2016,1,Surface Water,1.30,0.01,5.30,108.00,7.00,1.00,6.00,0.02,0.00,0.00,8.20,1.50,28.60,2.50,0.53,2.70,30.00,0.04,0.32,0.35,0.15,3.80,0.00,1.20
Port Shelter,PM6,17/10/2016,1,Surface Water,1.10,0.02,7.80,88.00,5.80,1.00,2.00,0.00,0.00,0.00,8.00,1.40,32.40,3.20,0.60,3.20,27.40,0.02,0.20,0.21,0.02,3.50,0.00,1.60
Port Shelter,PM6,23/11/2016,1,Surface Water,1.50,0.12,1.50,78.00,5.50,370.00,1500.00,0.08,0.01,0.01,7.90,0.80,28.60,3.00,1.30,6.50,24.40,0.21,0.22,0.31,0.08,3.10,0.00,1.80
Port Shelter,PM6,9/12/2016,1,Surface Water,0.90,0.02,7.40,94.00,6.80,1.00,1.00,0.03,0.01,0.00,8.20,1.50,30.90,3.50,0.43,2.40,22.00,0.06,0.87,0.91,0.02,3.00,0.00,0.90
Port Shelter,PM6,16/1/2017,1,Surface Water,0.10,0.07,1.50,71.00,5.50,5.00,17.00,0.05,0.01,0.01,7.90,0.20,30.60,3.00,0.71,9.70,19.30,0.13,0.24,0.30,0.02,8.20,0.00,1.60
Port Shelter,PM6,13/2/2017,1,Surface Water,0.90,0.03,1.30,95.00,7.50,3.00,12.00,0.05,0.01,0.01,7.80,0.60,30.90,3.00,1.10,7.60,17.40,0.09,0.72,0.78,0.05,3.80,0.00,1.60
Port Shelter,PM6,23/3/2017,1,Surface Water,1.10,0.04,2.60,86.00,6.40,3.00,5.00,0.05,0.00,0.01,7.80,1.60,31.50,3.00,0.80,1.00,20.50,0.09,0.36,0.41,0.02,2.50,0.00,0.70
Port Shelter,PM6,21/4/2017,1,Surface Water,0.10,0.02,0.90,96.00,6.70,1.00,1.00,0.00,0.00,0.00,8.00,0.20,32.80,5.00,0.50,11.00,24.20,0.02,0.26,0.26,0.02,2.20,0.00,1.60
Port Shelter,PM6,12/5/2017,1,Surface Water,0.50,0.02,1.10,101.00,6.60,1.00,1.00,0.00,0.00,0.00,8.00,0.40,32.20,6.50,0.07,0.70,27.80,0.03,0.31,0.31,0.02,3.70,0.00,0.50
Port Shelter,PM6,2/6/2017,1,Surface Water,1.50,0.04,0.70,92.00,6.10,1.00,8.00,0.02,0.00,0.00,7.90,0.40,32.40,4.00,0.36,0.70,26.60,0.05,0.40,0.42,0.03,0.90,0.00,0.50
Port Shelter,PM6,20/7/2017,1,Surface Water,1.40,0.05,2.80,77.00,5.40,17.00,210.00,0.18,0.01,0.01,8.20,1.50,15.70,2.50,3.40,8.70,29.90,0.24,0.24,0.43,0.03,4.20,0.01,2.10
Port Shelter,PM6,24/8/2017,1,Surface Water,0.60,0.06,1.90,71.00,4.60,36.00,430.00,0.02,0.00,0.01,8.10,0.60,32.60,2.50,0.50,10.00,27.90,0.07,0.36,0.38,0.04,2.70,0.00,2.40
Port Shelter,PM6,22/9/2017,1,Surface Water,2.00,0.02,1.70,105.00,6.70,10.00,260.00,0.00,0.00,0.00,8.10,0.50,28.80,1.80,0.78,8.20,30.80,0.02,0.82,0.82,0.02,1.20,0.00,2.70
Port Shelter,PM6,27/10/2017,1,Surface Water,0.90,0.01,3.30,102.00,6.90,1.00,1.00,0.00,0.00,0.01,7.80,0.90,32.60,3.40,0.28,2.60,26.60,0.02,0.29,0.30,0.02,1.40,0.00,1.10
Port Shelter,PM6,15/11/2017,1,Surface Water,0.60,0.05,1.60,71.00,4.90,1.00,3.00,0.02,0.01,0.01,7.90,0.20,32.60,3.00,1.00,1.20,24.30,0.07,0.08,0.10,0.02,0.30,0.00,0.80
Port Shelter,PM6,14/12/2017,1,Surface Water,1.00,0.01,2.50,84.00,6.20,1.00,1.00,0.06,0.01,0.01,8.00,0.80,33.10,2.50,1.10,12.00,20.40,0.09,0.57,0.64,0.02,8.70,0.00,1.60
Port Shelter,PM6,19/1/2018,1,Surface Water,3.80,0.08,18.00,119.00,9.30,2.00,16.00,0.00,0.00,0.01,8.40,4.70,32.10,2.50,0.74,3.10,18.10,0.09,0.76,0.76,0.04,8.80,0.01,2.60
Port Shelter,PM6,5/2/2018,1,Surface Water,0.40,0.03,2.30,81.00,6.80,1.00,1.00,0.05,0.01,0.01,7.60,0.80,32.40,3.00,0.73,11.00,14.20,0.08,0.26,0.31,0.02,1.00,0.00,1.80
Port Shelter,PM6,12/3/2018,1,Surface Water,1.80,0.02,6.50,111.00,8.60,1.00,2.00,0.00,0.00,0.00,7.70,2.00,32.20,3.00,0.56,2.10,18.50,0.02,0.33,0.34,0.02,0.50,0.00,1.60
Port Shelter,PM6,18/4/2018,1,Surface Water,0.70,0.03,2.10,83.00,6.00,2.00,9.00,0.00,0.00,0.01,8.10,0.90,33.50,5.00,0.40,7.00,22.00,0.03,0.28,0.28,0.02,0.90,0.00,1.30
Port Shelter,PM6,17/5/2018,1,Surface Water,0.60,0.04,1.00,91.00,5.90,1.00,1.00,0.00,0.00,0.01,7.80,0.40,33.10,5.00,0.25,1.40,28.30,0.04,0.42,0.42,0.02,0.10,0.00,0.90
Port Shelter,PM6,14/6/2018,1,Surface Water,0.80,0.03,1.30,98.00,6.50,34.00,270.00,0.03,0.00,0.00,8.20,0.90,28.60,2.40,0.41,2.00,28.70,0.06,0.19,0.22,0.02,1.20,0.00,1.10
Port Shelter,PM6,13/7/2018,1,Surface Water,1.10,0.03,4.60,83.00,5.40,3.00,8.00,0.07,0.01,0.00,8.30,2.00,28.90,2.50,0.07,2.10,29.60,0.10,0.24,0.31,0.02,1.10,0.00,1.00
Port Shelter,PM6,20/8/2018,1,Surface Water,1.60,0.02,4.30,87.00,5.70,140.00,1400.00,0.02,0.00,0.00,8.10,2.60,28.10,2.40,0.97,5.10,29.70,0.04,0.16,0.18,0.02,2.80,0.00,2.10
Port Shelter,PM6,24/9/2018,1,Surface Water,1.10,0.01,4.40,108.00,7.00,1.00,5.00,0.00,0.00,0.01,8.50,2.70,30.20,4.00,0.23,1.60,29.40,0.01,0.23,0.23,0.02,0.40,0.00,1.00
Port Shelter,PM6,11/10/2018,1,Surface Water,0.40,0.04,1.10,81.00,5.50,15.00,69.00,0.01,0.01,0.01,8.30,0.20,31.90,4.00,0.62,1.60,25.90,0.06,0.26,0.28,0.02,0.50,0.00,0.60
Port Shelter,PM6,15/11/2018,1,Surface Water,0.50,0.02,0.80,83.00,5.80,1.00,2.00,0.00,0.00,0.01,7.80,2.00,32.80,3.00,0.53,8.90,24.50,0.02,0.16,0.16,0.02,1.10,0.00,2.10
Port Shelter,PM6,14/12/2018,1,Surface Water,0.40,0.01,2.40,46.00,3.40,1.00,1.00,0.01,0.01,0.01,8.00,1.90,33.10,2.00,0.34,11.00,20.40,0.02,0.13,0.14,0.02,2.60,0.00,2.60
Port Shelter,PM6,18/1/2019,1,Surface Water,0.80,0.02,1.00,90.00,7.00,1.00,2.00,0.14,0.01,0.02,8.00,0.70,32.30,3.00,1.30,1.80,18.20,0.17,0.22,0.37,0.02,0.90,0.00,0.60
Port Shelter,PM6,11/2/2019,1,Surface Water,1.90,0.04,6.90,93.00,7.00,1.00,9.00,0.01,0.00,0.00,8.00,1.80,31.60,3.60,0.52,2.50,19.50,0.05,0.50,0.51,0.03,0.60,0.00,1.70
Port Shelter,PM6,6/3/2019,1,Surface Water,0.90,0.06,3.70,84.00,6.30,68.00,230.00,0.08,0.00,0.01,8.10,0.60,31.60,3.00,0.39,8.20,20.40,0.14,0.44,0.52,0.02,0.60,0.00,2.30
Port Shelter,PM6,4/4/2019,1,Surface Water,0.80,0.02,0.90,72.00,5.30,1.00,2.00,0.00,0.00,0.01,7.90,0.80,32.60,3.60,0.07,9.00,21.50,0.02,0.26,0.26,0.02,0.40,0.00,2.50
Port Shelter,PM6,3/5/2019,1,Surface Water,0.50,0.04,2.30,87.00,6.10,34.00,75.00,0.07,0.01,0.01,7.70,2.30,30.60,4.60,0.23,9.50,24.40,0.11,0.30,0.37,0.02,0.70,0.00,2.10
Port Shelter,PM6,26/6/2019,1,Surface Water,1.00,0.01,1.80,79.00,5.30,7.00,23.00,0.01,0.00,0.00,7.70,0.20,29.50,2.70,0.76,13.00,28.00,0.02,0.22,0.23,0.02,0.50,0.00,3.00
Port Shelter,PM6,4/7/2019,1,Surface Water,1.10,0.03,3.60,96.00,6.20,240.00,980.00,0.17,0.01,0.01,9.00,1.20,18.70,22.00,0.90,4.70,33.00,0.21,0.21,0.39,0.02,8.60,0.02,1.30
Port Shelter,PM6,19/8/2019,1,Surface Water,1.20,0.03,4.50,86.00,5.60,7.00,18.00,0.00,0.00,0.00,8.10,1.20,32.60,3.80,0.50,8.00,27.40,0.03,0.24,0.24,0.02,10.10,0.00,2.10
Port Shelter,PM6,9/9/2019,1,Surface Water,1.00,0.03,1.90,97.00,6.20,3.00,17.00,0.01,0.00,0.00,8.20,0.20,28.60,3.00,0.88,8.20,31.00,0.04,0.23,0.24,0.02,1.70,0.00,2.00
Port Shelter,PM6,24/10/2019,1,Surface Water,2.10,0.01,2.50,100.00,6.50,2.00,5.00,0.00,0.00,0.01,8.10,0.20,32.50,3.60,0.16,9.40,28.40,0.01,0.22,0.22,0.02,1.70,0.00,1.90
Port Shelter,PM6,13/11/2019,1,Surface Water,0.50,0.02,3.00,84.00,5.70,1.00,1.00,0.00,0.00,0.01,8.00,1.10,33.20,3.60,0.66,7.80,25.30,0.02,0.71,0.71,0.03,6.30,0.00,1.60
Port Shelter,PM6,16/12/2019,1,Surface Water,0.90,0.04,2.50,89.00,6.70,4.00,11.00,0.03,0.00,0.01,8.20,1.50,32.90,2.90,0.98,2.00,20.00,0.08,0.27,0.31,0.02,0.70,0.00,1.00
Port Shelter,PM7,22/1/2015,1,Surface Water,0.80,0.03,1.10,104.00,8.30,1.00,1.00,0.05,0.00,0.01,8.00,0.20,31.80,4.50,0.66,1.00,17.00,0.08,0.28,0.33,0.02,5.00,0.00,0.50
Port Shelter,PM7,4/2/2015,1,Surface Water,0.60,0.03,2.00,97.00,7.70,1.00,1.00,0.04,0.00,0.01,7.80,0.90,31.80,5.00,0.37,1.10,17.30,0.08,0.33,0.38,0.02,0.90,0.00,0.50
Port Shelter,PM7,13/3/2015,1,Surface Water,0.20,0.04,0.20,95.00,7.50,1.00,3.00,0.06,0.01,0.01,7.80,1.50,32.40,5.50,0.51,8.80,17.70,0.10,0.30,0.36,0.02,0.60,0.00,2.50
Port Shelter,PM7,23/4/2015,1,Surface Water,0.70,0.02,1.00,89.00,6.30,1.00,2.00,0.02,0.00,0.00,7.90,1.70,33.20,5.00,0.32,0.60,22.90,0.05,0.17,0.20,0.02,0.80,0.00,0.50
Port Shelter,PM7,8/5/2015,1,Surface Water,0.60,0.03,2.00,103.00,6.90,1.00,2.00,0.00,0.00,0.01,8.20,2.80,33.40,5.10,0.09,0.50,26.60,0.03,0.15,0.16,0.02,2.30,0.00,0.50
Port Shelter,PM7,3/6/2015,1,Surface Water,0.80,0.03,1.40,98.00,6.40,1.00,1.00,0.07,0.02,0.00,8.10,0.70,29.00,4.00,0.40,1.30,28.90,0.12,0.19,0.28,0.03,2.20,0.00,0.80
Port Shelter,PM7,20/7/2015,1,Surface Water,0.80,0.03,0.90,94.00,6.10,1.00,1.00,0.00,0.00,0.00,8.40,0.70,31.90,4.00,0.15,1.00,28.40,0.03,0.24,0.25,0.02,2.20,0.00,0.80
Port Shelter,PM7,17/8/2015,1,Surface Water,0.80,0.02,3.30,95.00,6.30,1.00,1.00,0.00,0.00,0.01,7.90,0.20,32.30,3.30,0.70,2.90,26.80,0.02,0.24,0.24,0.04,2.50,0.00,1.40
Port Shelter,PM7,11/9/2015,1,Surface Water,1.10,0.03,2.30,105.00,6.80,1.00,2.00,0.00,0.00,0.01,8.10,1.00,33.20,4.00,0.26,1.30,28.20,0.03,0.43,0.43,0.04,2.40,0.00,0.50
Port Shelter,PM7,19/10/2015,1,Surface Water,0.50,0.02,3.20,102.00,6.70,1.00,1.00,0.01,0.00,0.01,8.00,0.20,33.00,6.00,0.51,0.80,27.10,0.03,0.26,0.27,0.05,2.40,0.00,0.50
Port Shelter,PM7,20/11/2015,1,Surface Water,0.20,0.03,2.20,99.00,6.70,1.00,1.00,0.01,0.01,0.01,7.80,0.60,33.10,7.00,0.62,0.50,25.90,0.04,0.39,0.40,0.06,2.20,0.00,0.50
Port Shelter,PM7,9/12/2015,1,Surface Water,0.10,0.03,1.20,84.00,6.10,1.00,1.00,0.02,0.03,0.01,7.80,0.20,33.30,3.00,0.71,3.60,22.00,0.07,0.26,0.30,0.02,4.30,0.00,0.70
Port Shelter,PM7,22/1/2016,1,Surface Water,0.50,0.04,0.80,85.00,6.70,1.00,1.00,0.11,0.01,0.01,7.60,0.20,31.30,4.00,0.89,0.80,18.20,0.16,0.17,0.29,0.03,2.70,0.00,0.50
Port Shelter,PM7,15/2/2016,1,Surface Water,3.10,0.03,25.00,104.00,8.50,2.00,21.00,0.05,0.01,0.01,7.60,4.00,31.40,3.00,0.61,4.50,15.80,0.09,0.57,0.63,0.05,2.90,0.00,3.30
Port Shelter,PM7,14/3/2016,1,Surface Water,1.30,0.04,6.40,85.00,6.90,1.00,2.00,0.02,0.00,0.00,8.30,0.50,31.70,4.00,0.91,1.40,16.40,0.06,0.46,0.48,0.02,0.70,0.00,0.90
Port Shelter,PM7,1/4/2016,1,Surface Water,1.10,0.02,3.70,153.00,11.90,1.00,1.00,0.00,0.00,0.00,8.00,1.50,31.70,3.50,0.51,8.50,18.60,0.02,0.26,0.26,0.02,2.30,0.00,3.00
Port Shelter,PM7,25/5/2016,1,Surface Water,0.70,0.03,0.60,87.00,5.80,1.00,1.00,0.02,0.00,0.00,7.60,0.20,30.30,5.50,0.44,0.50,27.60,0.04,0.58,0.60,0.05,1.80,0.00,0.50
Port Shelter,PM7,10/6/2016,1,Surface Water,0.70,0.04,1.10,86.00,5.60,1.00,5.00,0.02,0.00,0.00,8.20,0.30,30.10,3.00,0.55,0.50,28.80,0.06,0.73,0.75,0.04,0.90,0.00,0.50
Port Shelter,PM7,25/7/2016,1,Surface Water,1.00,0.01,1.70,83.00,5.30,1.00,1.00,0.00,0.00,0.00,8.10,0.20,33.40,5.00,0.45,8.00,28.30,0.02,1.30,1.30,0.03,0.90,0.00,2.30
Port Shelter,PM7,8/8/2016,1,Surface Water,0.10,0.01,1.40,92.00,5.90,1.00,1.00,0.00,0.00,0.00,8.00,0.20,33.20,5.00,0.35,0.80,28.90,0.01,0.50,0.50,0.02,2.30,0.00,0.70
Port Shelter,PM7,12/9/2016,1,Surface Water,1.10,0.01,2.40,97.00,6.30,1.00,1.00,0.00,0.00,0.00,8.20,1.80,30.30,3.50,0.44,2.20,29.40,0.02,0.37,0.38,0.02,3.50,0.00,1.10
Port Shelter,PM7,17/10/2016,1,Surface Water,0.40,0.01,1.30,90.00,5.90,1.00,1.00,0.00,0.00,0.00,8.00,0.20,32.60,5.00,0.53,0.80,27.30,0.02,0.17,0.17,0.02,2.40,0.00,0.70
Port Shelter,PM7,23/11/2016,1,Surface Water,0.30,0.05,1.80,81.00,5.70,5.00,9.00,0.03,0.01,0.00,8.00,0.90,30.70,5.00,0.68,7.30,24.50,0.08,0.26,0.30,0.05,12.10,0.00,1.70
Port Shelter,PM7,9/12/2016,1,Surface Water,0.70,0.01,6.50,99.00,7.20,1.00,1.00,0.05,0.01,0.00,8.10,3.00,31.10,2.50,0.64,2.70,22.00,0.08,0.57,0.63,0.02,3.30,0.00,0.80
Port Shelter,PM7,16/1/2017,1,Surface Water,0.10,0.06,0.90,77.00,5.90,1.00,1.00,0.04,0.01,0.01,8.00,0.20,30.70,5.00,0.41,12.00,19.20,0.11,0.29,0.33,0.04,2.40,0.00,2.40
Port Shelter,PM7,13/2/2017,1,Surface Water,0.70,0.02,1.00,94.00,7.50,1.00,1.00,0.07,0.01,0.01,7.90,0.20,31.10,3.10,1.10,6.40,17.40,0.11,0.50,0.58,0.03,5.50,0.00,1.40
Port Shelter,PM7,23/3/2017,1,Surface Water,1.20,0.04,2.20,100.00,7.60,1.00,1.00,0.02,0.00,0.00,7.80,1.60,31.80,3.00,0.69,1.40,20.10,0.06,0.51,0.53,0.02,2.40,0.00,0.80
Port Shelter,PM7,21/4/2017,1,Surface Water,1.30,0.02,2.70,121.00,8.40,1.00,1.00,0.00,0.00,0.00,8.10,0.20,32.60,4.00,0.48,11.00,24.40,0.02,0.29,0.29,0.03,2.90,0.00,2.40
Port Shelter,PM7,12/5/2017,1,Surface Water,0.30,0.02,0.20,99.00,6.50,1.00,1.00,0.00,0.00,0.00,8.00,0.20,32.50,7.00,0.08,0.60,27.60,0.03,0.30,0.30,0.02,2.10,0.00,0.50
Port Shelter,PM7,2/6/2017,1,Surface Water,1.80,0.03,1.00,94.00,6.20,1.00,3.00,0.01,0.00,0.00,8.00,0.80,32.20,4.00,0.24,0.60,27.00,0.04,0.64,0.65,0.04,1.40,0.00,0.50
Port Shelter,PM7,20/7/2017,1,Surface Water,1.40,0.05,1.10,93.00,6.30,1.00,2.00,0.10,0.01,0.00,8.30,0.90,19.90,2.50,0.99,6.70,29.80,0.16,0.28,0.39,0.03,2.00,0.01,1.60
Port Shelter,PM7,24/8/2017,1,Surface Water,0.60,0.03,1.40,74.00,4.90,1.00,35.00,0.00,0.00,0.01,8.20,0.20,33.60,2.50,0.30,8.50,27.60,0.03,0.33,0.33,0.31,1.70,0.00,2.00
Port Shelter,PM7,22/9/2017,1,Surface Water,1.40,0.01,1.30,110.00,7.00,1.00,3100.00,0.00,0.00,0.01,8.10,0.20,29.80,2.00,0.31,8.20,30.70,0.01,0.76,0.76,0.02,0.80,0.00,2.50
Port Shelter,PM7,27/10/2017,1,Surface Water,1.00,0.01,3.90,106.00,7.10,1.00,1.00,0.00,0.00,0.01,7.80,1.90,32.70,3.00,0.18,2.90,26.30,0.01,0.49,0.49,0.02,2.50,0.00,1.00
Port Shelter,PM7,15/11/2017,1,Surface Water,0.30,0.02,0.50,79.00,5.50,1.00,1.00,0.03,0.02,0.01,7.90,0.30,33.00,3.00,0.94,1.90,24.40,0.06,0.38,0.43,0.02,0.80,0.00,0.70
Port Shelter,PM7,14/12/2017,1,Surface Water,0.90,0.01,1.70,81.00,6.00,1.00,1.00,0.07,0.01,0.01,8.00,0.50,33.20,2.50,1.10,8.30,20.40,0.09,0.88,0.96,0.04,8.10,0.00,1.00
Port Shelter,PM7,19/1/2018,1,Surface Water,1.00,0.03,9.10,112.00,8.80,1.00,1.00,0.03,0.00,0.00,8.30,1.30,32.30,3.50,0.89,1.50,17.50,0.06,0.69,0.72,0.02,7.50,0.00,1.20
Port Shelter,PM7,5/2/2018,1,Surface Water,0.40,0.03,2.00,93.00,7.70,1.00,1.00,0.05,0.01,0.01,7.70,0.40,32.60,3.50,0.58,9.30,14.80,0.08,0.21,0.26,0.02,5.40,0.00,1.40
Port Shelter,PM7,12/3/2018,1,Surface Water,2.30,0.01,12.00,131.00,10.20,1.00,1.00,0.00,0.00,0.00,7.80,1.90,32.40,3.00,0.29,2.00,18.20,0.01,0.19,0.19,0.02,0.30,0.00,1.70
Port Shelter,PM7,18/4/2018,1,Surface Water,0.60,0.03,1.70,90.00,6.50,1.00,1.00,0.00,0.00,0.01,8.10,1.40,33.60,3.00,0.32,5.30,22.10,0.03,0.27,0.27,0.02,0.70,0.00,0.80
Port Shelter,PM7,17/5/2018,1,Surface Water,0.60,0.02,1.10,98.00,6.40,1.00,1.00,0.00,0.00,0.00,7.80,0.20,33.50,4.00,0.21,1.20,28.10,0.03,0.40,0.40,0.02,0.10,0.00,0.60
Port Shelter,PM7,14/6/2018,1,Surface Water,0.50,0.02,0.80,94.00,6.20,2.00,24.00,0.03,0.00,0.00,8.20,0.80,29.80,3.70,0.28,1.20,28.60,0.05,0.12,0.15,0.02,0.90,0.00,0.80
Port Shelter,PM7,13/7/2018,1,Surface Water,1.10,0.07,2.30,87.00,5.70,1.00,1.00,0.02,0.01,0.03,8.30,0.60,30.10,3.00,1.60,1.20,28.80,0.10,0.42,0.45,0.04,1.70,0.01,0.60
Port Shelter,PM7,20/8/2018,1,Surface Water,1.00,0.02,2.40,91.00,5.90,1.00,10.00,0.01,0.00,0.01,8.10,1.20,30.80,3.60,0.28,1.90,29.40,0.03,0.17,0.18,0.02,0.30,0.00,1.50
Port Shelter,PM7,24/9/2018,1,Surface Water,0.60,0.01,2.50,78.00,5.10,1.00,1.00,0.00,0.00,0.01,8.50,1.10,30.20,3.00,0.16,1.40,29.10,0.01,0.24,0.24,0.02,0.20,0.00,1.00
Port Shelter,PM7,11/10/2018,1,Surface Water,0.30,0.03,0.70,81.00,5.50,1.00,10.00,0.01,0.01,0.01,8.30,0.30,32.20,5.00,0.63,1.20,25.80,0.05,0.30,0.32,0.02,0.30,0.00,0.50
Port Shelter,PM7,15/11/2018,1,Surface Water,0.40,0.02,0.20,86.00,6.00,1.00,1.00,0.00,0.00,0.01,7.90,1.50,32.90,3.00,0.36,7.90,24.40,0.02,0.21,0.22,0.02,1.20,0.00,1.60
Port Shelter,PM7,14/12/2018,1,Surface Water,0.30,0.01,1.50,54.00,4.00,1.00,1.00,0.00,0.01,0.01,8.00,0.90,33.50,2.00,0.30,13.00,19.80,0.01,0.08,0.09,0.02,3.40,0.00,2.80
Port Shelter,PM7,18/1/2019,1,Surface Water,0.60,0.01,0.70,85.00,6.60,1.00,1.00,0.15,0.00,0.02,8.00,0.20,32.00,3.40,1.30,1.20,18.20,0.17,0.26,0.41,0.03,0.90,0.00,0.50
Port Shelter,PM7,11/2/2019,1,Surface Water,1.40,0.01,5.60,103.00,7.90,1.00,1.00,0.00,0.00,0.00,8.10,1.30,31.70,3.80,0.45,1.50,19.10,0.02,0.35,0.35,0.03,0.20,0.00,1.20
Port Shelter,PM7,6/3/2019,1,Surface Water,0.80,0.04,4.30,110.00,8.20,2.00,6.00,0.01,0.00,0.01,8.20,1.10,32.00,3.70,0.21,9.30,20.50,0.05,0.40,0.41,0.02,0.20,0.00,4.80
Port Shelter,PM7,4/4/2019,1,Surface Water,0.50,0.01,0.30,52.00,4.80,1.00,1.00,0.00,0.00,0.01,7.90,0.20,33.50,4.00,0.20,7.30,21.40,0.02,0.43,0.44,0.02,0.30,0.00,2.10
Port Shelter,PM7,3/5/2019,1,Surface Water,0.50,0.02,1.50,83.00,5.80,1.00,1.00,0.05,0.00,0.01,7.80,0.20,31.80,6.60,0.10,8.80,24.30,0.08,0.23,0.29,0.02,0.30,0.00,2.00
Port Shelter,PM7,26/6/2019,1,Surface Water,1.00,0.02,1.50,86.00,5.70,2.00,14.00,0.02,0.00,0.00,7.80,0.20,29.60,4.00,0.57,8.00,27.80,0.04,0.23,0.25,0.02,0.40,0.00,1.80
Port Shelter,PM7,4/7/2019,1,Surface Water,1.30,0.01,4.60,89.00,5.70,7.00,40.00,0.13,0.01,0.01,9.10,1.60,20.40,3.00,0.27,2.80,32.90,0.14,0.22,0.36,0.02,6.40,0.00,1.10
Port Shelter,PM7,19/8/2019,1,Surface Water,1.00,0.03,12.00,90.00,6.40,1.00,1.00,0.00,0.00,0.00,8.10,2.30,33.30,3.70,0.42,9.00,26.50,0.04,0.24,0.25,0.02,10.20,0.00,2.40
Port Shelter,PM7,9/9/2019,1,Surface Water,0.60,0.02,0.70,91.00,5.70,1.00,1.00,0.00,0.00,0.00,8.30,0.20,29.50,4.00,0.43,5.80,30.90,0.02,0.23,0.23,0.03,1.80,0.00,1.50
Port Shelter,PM7,24/10/2019,1,Surface Water,1.20,0.01,1.40,90.00,5.90,1.00,1.00,0.00,0.00,0.01,8.00,0.20,32.90,4.50,0.18,5.60,28.00,0.01,0.21,0.21,0.02,1.20,0.00,1.10
